Species,Individual,Twig,Major diameter,Minor diameter,Area,,,,,,,,
BBR,BBR04,BBR04-02-01,61.542,52.235,1208.344,,,,,,,,
BBR,BBR04,BBR04-02-01,44.667,61.033,1991.24,,,,,,,,
BBR,BBR04,BBR04-02-01,49.123,53.588,1710.817,,,,,,,,
BBR,BBR04,BBR04-02-01,39.752,47.192,705.87,,,,,,,,
BBR,BBR04,BBR04-02-01,41.464,45.873,1813.719,,,,,,,,
BBR,BBR04,BBR04-02-01,33.867,55.165,718.507,,,,,,,,
BBR,BBR04,BBR04-02-01,31.155,62.854,1189.087,,,,,,,,
BBR,BBR04,BBR04-02-01,28.963,51.765,1404.519,,,,,,,,
BBR,BBR04,BBR04-02-01,33.139,43.42,1522.465,,,,,,,,
BBR,BBR04,BBR04-02-01,49.733,57.894,1222.184,,,,,,,,
BBR,BBR04,BBR04-02-01,39.643,45.239,1938.284,,,,,,,,
BBR,BBR04,BBR04-02-01,32.659,47.104,618.614,,,,,,,,
BBR,BBR04,BBR04-02-01,48.082,52.333,1293.193,,,,,,,,
BBR,BBR04,BBR04-02-01,38.617,47.263,1663.278,,,,,,,,
BBR,BBR04,BBR04-02-01,63.499,60.31,1415.351,,,,,,,,
BBR,BBR04,BBR04-02-01,37.933,66.751,1240.839,,,,,,,,
BBR,BBR04,BBR04-02-01,35.167,45.557,1094.008,,,,,,,,
BBR,BBR04,BBR04-02-01,54.613,50.934,461.554,,,,,,,,
BBR,BBR04,BBR04-02-01,47.646,67.453,534.367,,,,,,,,
BBR,BBR04,BBR04-02-01,38.031,71.734,497.058,,,,,,,,
BBR,BBR04,BBR04-02-01,48.293,63.969,291.254,,,,,,,,
BBR,BBR04,BBR04-02-01,57.672,55.661,313.519,,,,,,,,
BBR,BBR04,BBR04-02-01,36.961,60.044,624.03,,,,,,,,
BBR,BBR04,BBR04-02-01,31.553,53.435,305.095,,,,,,,,
BBR,BBR04,BBR04-02-01,47.047,50.776,404.988,,,,,,,,
BBR,BBR04,BBR04-02-02,57.047,34.666,740.171,,,,,,,,
BBR,BBR04,BBR04-02-02,51.667,31.834,1744.516,,,,,,,,
BBR,BBR04,BBR04-02-02,50.423,57.215,1527.279,,,,,,,,
BBR,BBR04,BBR04-02-02,39.41,30.174,1316.661,,,,,,,,
BBR,BBR04,BBR04-02-02,50.655,49.562,3013.638,,,,,,,,
BBR,BBR04,BBR04-02-02,25.411,33.003,2056.832,,,,,,,,
BBR,BBR04,BBR04-02-02,40.076,29.324,683.003,,,,,,,,
BBR,BBR04,BBR04-02-02,57.263,61.772,761.834,,,,,,,,
BBR,BBR04,BBR04-02-02,63.307,62.619,2263.839,,,,,,,,
BBR,BBR04,BBR04-02-02,51.04,58.756,1867.276,,,,,,,,
BBR,BBR04,BBR04-02-02,32.488,51.087,970.647,,,,,,,,
BBR,BBR04,BBR04-02-02,30.214,46.705,989.903,,,,,,,,
BBR,BBR04,BBR04-02-02,37.008,44.373,1872.09,,,,,,,,
BBR,BBR04,BBR04-02-02,45.795,35.123,740.171,,,,,,,,
BBR,BBR04,BBR04-02-02,32.93,28.713,1447.846,,,,,,,,
BBR,BBR04,BBR04-02-02,51.701,47.243,462.155,,,,,,,,
BBR,BBR04,BBR04-02-02,28.481,21.512,409.802,,,,,,,,
BBR,BBR04,BBR04-02-02,26.883,19.44,708.277,,,,,,,,
BBR,BBR04,BBR04-02-02,34.079,27.98,708.879,,,,,,,,
BBR,BBR04,BBR04-02-02,40.226,26.883,1922.639,,,,,,,,
BBR,BBR04,BBR04-02-02,49.092,50.13,2052.62,,,,,,,,
BBR,BBR04,BBR04-02-02,49.961,44.515,943.567,,,,,,,,
BBR,BBR04,BBR04-02-02,34.908,22.376,1626.57,,,,,,,,
BBR,BBR04,BBR04-02-02,44.373,46.473,2685.075,,,,,,,,
BBR,BBR04,BBR04-02-02,57.478,52.458,1448.448,,,,,,,,
BBR,BBR04,BBR04-02-02,38.043,36.219,524.137,,,,,,,,
BBR,BBR04,BBR04-02-02,40.346,56.565,1785.436,,,,,,,,
BBR,BBR04,BBR04-02-02,53.368,40.613,1361.794,,,,,,,,
BBR,BBR04,BBR04-02-02,29.324,56.565,997.124,,,,,,,,
BBR,BBR04,BBR04-02-02,56.047,36.755,1987.629,,,,,,,,
BBR,BBR04,BBR04-02-02,52.67,47.491,2618.279,,,,,,,,
BBR,BBR04,BBR04-02-02,29.843,41.703,1656.659,,,,,,,,
BBR,BBR04,BBR04-02-02,44.596,25.327,1620.553,,,,,,,,
BBR,BBR04,BBR04-02-02,45.926,48.102,493.447,,,,,,,,
BBR,BBR04,BBR04-02-02,31,32.405,1279.352,,,,,,,,
BBR,BBR04,BBR04-02-02,51.579,47.32,2643.553,,,,,,,,
BBR,BBR04,BBR04-02-02,51.157,47.548,1753.543,,,,,,,,
BBR,BBR04,BBR04-02-02,29.944,36.203,2138.672,,,,,,,,
BBR,BBR04,BBR04-02-02,16.492,40.606,2189.22,,,,,,,,
BBR,BBR04,BBR04-02-02,31.271,43.01,1540.518,,,,,,,,
BBR,BBR04,BBR04-02-02,59.241,47.364,2127.239,,,,,,,,
BBR,BBR04,BBR04-02-02,35.174,21.568,1281.157,,,,,,,,
BBR,BBR04,BBR04-02-02,36.427,20.539,746.79,,,,,,,,
BBR,BBR04,BBR04-02-02,26.421,20.124,729.941,,,,,,,,
BBR,BBR04,BBR04-02-02,52.938,12.841,1803.489,,,,,,,,
BBR,BBR04,BBR04-02-02,66.306,41.753,698.649,,,,,,,,
BBR,BBR04,BBR04-02-02,57.347,51.853,2039.983,,,,,,,,
BBR,BBR04,BBR04-02-02,45.531,58.695,3377.104,,,,,,,,
BBR,BBR04,BBR04-02-02,47.491,41.775,2094.142,,,,,,,,
BBR,BBR04,BBR04-02-02,27.754,36.558,1409.333,,,,,,,,
BBR,BBR04,BBR04-02-02,39.888,53.436,1452.058,,,,,,,,
BBR,BBR04,BBR04-02-02,38.949,30.214,1870.887,,,,,,,,
BBR,BBR04,BBR04-02-02,35.692,37.008,954.399,,,,,,,,
BBR,BBR04,BBR04-02-02,43.937,50.423,755.215,,,,,,,,
BBR,BBR04,BBR04-02-02,47.122,56.522,1837.188,,,,,,,,
BBR,BBR04,BBR04-02-02,36.203,44.839,2123.628,,,,,,,,
BBR,BBR04,BBR04-02-02,33.501,39.805,1763.773,,,,,,,,
BBR,BBR04,BBR04-02-02,22.92,35.734,1976.196,,,,,,,,
BBR,BBR04,BBR04-02-02,36.36,40.226,719.109,,,,,,,,
BBR,BBR04,BBR04-02-02,30.57,39.896,1060.31,,,,,,,,
BBR,BBR04,BBR04-02-02,27.808,29.437,658.331,,,,,,,,
BBR,BBR04,BBR04-02-02,30.343,41.172,1615.738,,,,,,,,
BBR,BBR04,BBR04-02-02,24.16,32.737,1685.543,,,,,,,,
BBR,BBR04,BBR04-02-02,31.271,43.724,896.028,,,,,,,,
BBR,BBR04,BBR04-02-02,26.249,41.231,1887.736,,,,,,,,
BBR,BBR04,BBR04-02-02,43.469,53.548,2249.397,,,,,,,,
BBR,BBR04,BBR04-02-02,52.498,43.724,509.093,,,,,,,,
BBR,BBR04,BBR04-02-02,23.631,34.865,642.083,,,,,,,,
BBR,BBR04,BBR04-02-02,46.314,46.728,1165.618,,,,,,,,
BBR,BBR04,BBR04-02-02,37.65,52.983,2130.247,,,,,,,,
BBR,BBR04,BBR04-02-02,32.462,43.157,1576.022,,,,,,,,
BBR,BBR04,BBR04-02-02,35.182,42.821,1322.077,,,,,,,,
BBR,BBR04,BBR04-02-02,51.529,53.794,1178.255,,,,,,,,
BBR,BBR04,BBR04-02-02,46.544,43.65,469.978,,,,,,,,
BBR,BBR04,BBR04-02-02,48.481,38.144,558.438,,,,,,,,
BBR,BBR04,BBR04-02-02,56.273,48.248,2348.086,,,,,,,,
BBR,BBR04,BBR04-02-02,43.045,52.841,2398.033,,,,,,,,
BBR,BBR04,BBR04-02-02,51.932,46.36,2015.31,,,,,,,,
BBR,BBR04,BBR04-02-02,49.496,55.555,2426.917,,,,,,,,
BBR,BBR04,BBR04-02-02,69.998,60.602,1857.648,,,,,,,,
BBR,BBR04,BBR04-02-02,28.608,36.186,1560.978,,,,,,,,
BBR,BBR04,BBR04-02-02,24.058,40.245,1601.296,,,,,,,,
BBR,BBR04,BBR04-02-02,34.429,48.788,752.206,,,,,,,,
BBR,BBR04,BBR04-02-02,54.613,60.257,1628.376,,,,,,,,
BBR,BBR04,BBR04-02-02,49.658,58.29,1119.884,,,,,,,,
BBR,BBR04,BBR04-02-02,37.034,49.916,1479.74,,,,,,,,
BBR,BBR04,BBR04-02-02,54.652,49.528,1811.312,,,,,,,,
BBR,BBR04,BBR04-02-02,57.866,44.271,670.968,,,,,,,,
BBR,BBR04,BBR04-02-02,66.406,60.814,972.452,,,,,,,,
BBR,BBR04,BBR04-02-02,51.279,51.932,1978.001,,,,,,,,
BBR,BBR04,BBR04-02-02,50.47,73.872,1674.11,,,,,,,,
BBR,BBR04,BBR04-02-02,43.907,53.515,1180.061,,,,,,,,
BBR,BBR04,BBR04-02-02,55.671,59.99,625.234,,,,,,,,
BBR,BBR04,BBR04-02-02,25.251,33.563,1057.903,,,,,,,,
BBR,BBR04,BBR04-02-02,37.077,39.925,935.143,,,,,,,,
BBR,BBR04,BBR04-02-02,33.77,39.521,654.118,,,,,,,,
BBR,BBR04,BBR04-02-02,40.708,65.587,1023,,,,,,,,
BBR,BBR04,BBR04-02-02,44.906,45.931,888.807,,,,,,,,
BBR,BBR04,BBR04-02-02,28.231,37.307,640.278,,,,,,,,
BBR,BBR04,BBR04-02-02,59.668,51.217,924.913,,,,,,,,
BBR,BBR04,BBR04-02-03,43.219,24.585,350.829,,,,,,,,
BBR,BBR04,BBR04-02-03,36.186,25.608,395.359,,,,,,,,
BBR,BBR04,BBR04-02-03,56.925,44.186,668.561,,,,,,,,
BBR,BBR04,BBR04-02-03,43.833,32.871,1211.353,,,,,,,,
BBR,BBR04,BBR04-02-03,46.314,41.191,732.95,,,,,,,,
BBR,BBR04,BBR04-02-03,47.183,50.427,365.873,,,,,,,,
BBR,BBR04,BBR04-02-03,58.29,45.943,540.987,,,,,,,,
BBR,BBR04,BBR04-02-03,40.918,31.508,313.519,,,,,,,,
BBR,BBR04,BBR04-02-03,36.127,20.686,480.208,,,,,,,,
BBR,BBR04,BBR04-02-03,43.02,36.437,703.463,,,,,,,,
BBR,BBR04,BBR04-02-03,44.954,19.895,477.199,,,,,,,,
BBR,BBR04,BBR04-02-03,53.003,28.85,414.014,,,,,,,,
BBR,BBR04,BBR04-02-03,43.65,42.419,705.268,,,,,,,,
BBR,BBR04,BBR04-02-03,50.724,44.906,365.271,,,,,,,,
BBR,BBR04,BBR04-02-03,58.811,53.675,654.118,,,,,,,,
BBR,BBR04,BBR04-02-03,65.457,43.045,441.094,,,,,,,,
BBR,BBR04,BBR04-02-03,46.256,36.334,623.428,,,,,,,,
BBR,BBR04,BBR04-02-03,58.747,31.525,1018.186,,,,,,,,
BBR,BBR04,BBR04-02-03,32.462,20.686,432.669,,,,,,,,
BBR,BBR04,BBR04-02-03,50.172,46.175,362.262,,,,,,,,
BBR,BBR04,BBR04-02-03,48.215,40.245,639.676,,,,,,,,
BBR,BBR04,BBR04-02-03,41.373,28.979,265.378,,,,,,,,
BBR,BBR04,BBR04-02-03,35.121,36.216,469.978,,,,,,,,
BBR,BBR04,BBR04-02-03,39.318,42.457,772.666,,,,,,,,
BBR,BBR04,BBR04-02-03,59.963,38.77,804.56,,,,,,,,
BBR,BBR04,BBR04-02-03,44.427,33.675,719.711,,,,,,,,
BBR,BBR04,BBR04-02-03,41.022,32.478,799.745,,,,,,,,
BBR,BBR04,BBR04-02-03,36.127,24.146,591.535,,,,,,,,
BBR,BBR04,BBR04-02-03,30.543,32.462,1420.767,,,,,,,,
BBR,BBR04,BBR04-02-03,32.855,21.819,1152.981,,,,,,,,
BBR,BBR04,BBR04-02-03,27.946,39.602,586.119,,,,,,,,
BBR,BBR04,BBR04-02-03,30.438,21.096,1252.874,,,,,,,,
BBR,BBR04,BBR04-02-03,51.726,42.721,273.201,,,,,,,,
BBR,BBR04,BBR04-02-03,40.918,34.999,1304.626,,,,,,,,
BBR,BBR04,BBR04-02-03,32.871,36.685,1723.454,,,,,,,,
BBR,BBR04,BBR04-02-03,50.934,55.052,1148.167,,,,,,,,
BBR,BBR04,BBR04-02-03,42.841,37.235,1219.777,,,,,,,,
BBR,BBR04,BBR04-02-03,44.657,43.916,2122.424,,,,,,,,
BBR,BBR04,BBR04-02-03,37.749,45.233,1664.481,,,,,,,,
BBR,BBR04,BBR04-02-03,58.227,44.128,1176.45,,,,,,,,
BBR,BBR04,BBR04-02-03,45.827,41.398,1339.528,,,,,,,,
BBR,BBR04,BBR04-02-03,39.042,35.413,2275.874,,,,,,,,
BBR,BBR04,BBR04-02-03,27.97,31.415,775.073,,,,,,,,
BBR,BBR04,BBR04-02-03,44.979,31.415,792.524,,,,,,,,
BBR,BBR04,BBR04-02-03,44.979,35.523,1563.987,,,,,,,,
BBR,BBR04,BBR04-02-03,38.161,36.854,908.665,,,,,,,,
BBR,BBR04,BBR04-02-03,38.201,46.473,2092.938,,,,,,,,
BBR,BBR04,BBR04-02-03,46.369,41.464,1524.27,,,,,,,,
BBR,BBR04,BBR04-02-03,44.778,32.181,1555.562,,,,,,,,
BBR,BBR04,BBR04-02-03,54.24,46.956,1198.114,,,,,,,,
BBR,BBR04,BBR04-02-03,53.705,37.122,1663.278,,,,,,,,
BBR,BBR04,BBR04-02-03,45.1,37.251,1027.814,,,,,,,,
BBR,BBR04,BBR04-02-03,47.573,30.293,1399.103,,,,,,,,
BBR,BBR04,BBR04-02-03,52.297,33.563,1774.604,,,,,,,,
BBR,BBR04,BBR04-02-03,54.018,67.56,1392.484,,,,,,,,
BBR,BBR04,BBR04-02-03,33.311,40.316,1588.659,,,,,,,,
BBR,BBR04,BBR04-02-03,41.775,34.848,1092.805,,,,,,,,
BBR,BBR04,BBR04-02-03,31.653,37.179,1236.627,,,,,,,,
BBR,BBR04,BBR04-02-03,53.8,41.311,704.065,,,,,,,,
BBR,BBR04,BBR04-02-03,32.701,35.869,1782.427,,,,,,,,
BBR,BBR04,BBR04-02-03,37.437,40.174,864.736,,,,,,,,
BBR,BBR04,BBR04-02-03,54.924,36.219,874.364,,,,,,,,
BBR,BBR04,BBR04-02-03,51.573,44.892,1450.253,,,,,,,,
BBR,BBR04,BBR04-02-03,35.217,52.67,2010.496,,,,,,,,
BBR,BBR04,BBR04-02-03,31.663,20.019,1728.87,,,,,,,,
BBR,BBR04,BBR04-02-03,35.183,24.641,1024.204,,,,,,,,
BBR,BBR04,BBR04-02-03,41.238,36.591,920.098,,,,,,,,
BBR,BBR04,BBR04-02-03,45.531,37.3,1766.781,,,,,,,,
BBR,BBR04,BBR04-02-03,34.865,35.379,378.51,,,,,,,,
BBR,BBR04,BBR04-02-03,28.312,33.393,1621.756,,,,,,,,
BBR,BBR04,BBR04-02-03,32.331,35.793,735.357,,,,,,,,
BBR,BBR04,BBR04-02-03,28.205,32.737,670.366,,,,,,,,
BBR,BBR04,BBR04-02-03,35.532,31.029,349.024,,,,,,,,
BBR,BBR04,BBR04-02-03,22.616,23.682,867.745,,,,,,,,
BBR,BBR04,BBR04-02-03,29.944,15.992,593.34,,,,,,,,
BBR,BBR04,BBR04-02-03,32.728,36.493,891.815,,,,,,,,
BBR,BBR04,BBR04-02-03,25.411,22.064,941.762,,,,,,,,
BBR,BBR04,BBR04-02-03,24.16,28.449,1456.873,,,,,,,,
BBR,BBR04,BBR04-02-03,33.321,28.407,1372.626,,,,,,,,
BBR,BBR04,BBR04-02-03,27.195,23.478,1028.416,,,,,,,,
BBR,BBR04,BBR04-02-03,23.897,57.221,1599.491,,,,,,,,
BBR,BBR04,BBR04-02-03,20.303,42.729,2104.973,,,,,,,,
BBR,BBR04,BBR04-02-03,26.659,35.986,2794.596,,,,,,,,
BBR,BBR04,BBR04-02-03,24.359,23.246,1801.684,,,,,,,,
BBR,BBR04,BBR04-02-03,26.477,34.908,1516.447,,,,,,,,
BBR,BBR04,BBR04-02-03,24.531,38.295,426.049,,,,,,,,
BBR,BBR04,BBR04-02-03,15.707,44.434,1406.926,,,,,,,,
BBR,BBR04,BBR04-02-03,21.734,30.343,1346.75,,,,,,,,
BBR,BBR04,BBR04-02-03,18.11,24.297,750.401,,,,,,,,
BBR,BBR04,BBR04-02-03,26.019,31.834,1358.785,,,,,,,,
BBR,BBR04,BBR04-02-03,30.184,32.479,1192.698,,,,,,,,
BBR,BBR04,BBR04-02-03,30.214,24.69,638.472,,,,,,,,
BBR,BBR04,BBR04-02-03,21.102,29.803,1679.526,,,,,,,,
BBR,BBR04,BBR04-02-03,18.259,27.095,1926.851,,,,,,,,
BBR,BBR04,BBR04-02-03,17.066,25.705,1696.977,,,,,,,,
BBR,BBR04,BBR04-02-03,35.718,50.333,1405.121,,,,,,,,
BBR,BBR04,BBR04-02-03,41.703,40.495,798.542,,,,,,,,
BBR,BBR04,BBR04-02-03,55.23,45.452,1054.894,,,,,,,,
BBR,BBR04,BBR04-02-03,50.438,45.791,1022.398,,,,,,,,
BBR,BBR04,BBR04-02-03,36.961,47.183,1456.873,,,,,,,,
AFR,AFR01,AFR01-01-01,19.679,32.214,379.714,,,,,,,,
AFR,AFR01,AFR01-01-01,20.083,33.77,503.075,,,,,,,,
AFR,AFR01,AFR01-01-01,21.745,25.879,642.685,,,,,,,,
AFR,AFR01,AFR01-01-01,28.979,25.546,704.667,,,,,,,,
AFR,AFR01,AFR01-01-01,16.678,36.127,448.315,,,,,,,,
AFR,AFR01,AFR01-01-01,26.37,40.76,557.836,,,,,,,,
AFR,AFR01,AFR01-01-01,21.298,47.646,424.244,,,,,,,,
AFR,AFR01,AFR01-01-01,32.855,31.525,271.998,,,,,,,,
AFR,AFR01,AFR01-01-01,19.761,25.692,385.129,,,,,,,,
AFR,AFR01,AFR01-01-01,40.245,33.05,400.775,,,,,,,,
AFR,AFR01,AFR01-01-01,36.201,30.857,330.369,,,,,,,,
AFR,AFR01,AFR01-01-01,36.437,29.636,703.463,,,,,,,,
AFR,AFR01,AFR01-01-01,24.345,25.187,590.331,,,,,,,,
AFR,AFR01,AFR01-01-01,26.37,39.318,545.199,,,,,,,,
AFR,AFR01,AFR01-01-01,33.001,44.524,778.684,,,,,,,,
AFR,AFR01,AFR01-01-01,22.896,52.435,854.506,,,,,,,,
AFR,AFR01,AFR01-01-01,22.376,26.832,713.693,,,,,,,,
AFR,AFR01,AFR01-01-01,27.946,32.478,837.055,,,,,,,,
AFR,AFR01,AFR01-01-01,20.531,28.738,468.173,,,,,,,,
AFR,AFR01,AFR01-01-01,23.45,52.179,1594.677,,,,,,,,
AFR,AFR01,AFR01-01-01,34.568,43.318,589.73,,,,,,,,
AFR,AFR01,AFR01-01-01,28.682,45.416,265.378,,,,,,,,
AFR,AFR01,AFR01-01-01,22.708,34.382,735.357,,,,,,,,
AFR,AFR01,AFR01-01-01,21.597,33.163,818.4,,,,,,,,
AFR,AFR01,AFR01-01-01,30.7,37.364,690.826,,,,,,,,
AFR,AFR01,AFR01-01-01,28.401,23.243,1045.867,,,,,,,,
AFR,AFR01,AFR01-01-01,22.208,26.972,1030.823,,,,,,,,
AFR,AFR01,AFR01-01-01,25.251,27.307,1079.566,,,,,,,,
AFR,AFR01,AFR01-01-01,30.42,54.121,1207.742,,,,,,,,
AFR,AFR01,AFR01-01-01,36.201,35.136,1092.805,,,,,,,,
AFR,AFR01,AFR01-01-01,30.857,30.857,575.287,,,,,,,,
AFR,AFR01,AFR01-01-01,31.115,27.326,328.564,,,,,,,,
AFR,AFR01,AFR01-01-01,25.608,25.608,709.481,,,,,,,,
AFR,AFR01,AFR01-01-01,28.401,39.099,591.535,,,,,,,,
AFR,AFR01,AFR01-01-01,28.757,43.894,575.287,,,,,,,,
AFR,AFR01,AFR01-01-01,24.91,33.563,774.471,,,,,,,,
AFR,AFR01,AFR01-01-01,30.857,38.031,908.665,,,,,,,,
AFR,AFR01,AFR01-01-01,32.18,49.733,893.019,,,,,,,,
AFR,AFR01,AFR01-01-01,33.928,44.906,513.305,,,,,,,,
AFR,AFR01,AFR01-01-01,17.553,26.972,575.287,,,,,,,,
AFR,AFR01,AFR01-01-01,25.858,40.338,717.304,,,,,,,,
AFR,AFR01,AFR01-01-01,30.752,49.926,818.4,,,,,,,,
AFR,AFR01,AFR01-01-01,30.155,36.685,670.366,,,,,,,,
AFR,AFR01,AFR01-01-01,33.675,34.429,776.878,,,,,,,,
AFR,AFR01,AFR01-01-01,31.661,37.975,675.18,,,,,,,,
AFR,AFR01,AFR01-01-01,39.031,38.77,406.793,,,,,,,,
AFR,AFR01,AFR01-01-01,36.831,29.582,686.012,,,,,,,,
AFR,AFR01,AFR01-01-01,27.385,34.148,1149.973,,,,,,,,
AFR,AFR01,AFR01-01-01,19.072,20.686,954.399,,,,,,,,
AFR,AFR01,AFR01-01-01,30.995,46.464,879.178,,,,,,,,
AFR,AFR01,AFR01-01-01,29.834,25.692,729.941,,,,,,,,
AFR,AFR01,AFR01-01-01,38.059,40.76,447.713,,,,,,,,
AFR,AFR01,AFR01-01-01,24.845,33.881,956.204,,,,,,,,
AFR,AFR01,AFR01-01-01,35.227,28.533,1062.717,,,,,,,,
AFR,AFR01,AFR01-01-01,23.812,24.235,557.836,,,,,,,,
AFR,AFR01,AFR01-01-01,38.493,24.91,1154.787,,,,,,,,
AFR,AFR01,AFR01-01-01,26.592,41.63,847.887,,,,,,,,
AFR,AFR01,AFR01-01-01,26.105,37.034,875.568,,,,,,,,
AFR,AFR01,AFR01-01-01,25.441,34.692,829.232,,,,,,,,
AFR,AFR01,AFR01-01-01,32.462,27.149,840.064,,,,,,,,
AFR,AFR01,AFR01-01-01,21.323,32.13,924.311,,,,,,,,
AFR,AFR01,AFR01-01-01,29.255,27.071,1145.158,,,,,,,,
AFR,AFR01,AFR01-01-01,29.852,36.918,447.111,,,,,,,,
AFR,AFR01,AFR01-01-01,27.541,32.92,1060.31,,,,,,,,
AFR,AFR01,AFR01-01-01,31.047,39.318,909.868,,,,,,,,
AFR,AFR01,AFR01-01-01,24.411,43.894,1142.751,,,,,,,,
AFR,AFR01,AFR01-01-01,21.298,35.303,546.402,,,,,,,,
AFR,AFR01,AFR01-01-01,23.586,37.307,353.838,,,,,,,,
AFR,AFR01,AFR01-01-01,16.156,41.886,644.49,,,,,,,,
AFR,AFR01,AFR01-01-01,18.064,43.194,1114.468,,,,,,,,
AFR,AFR01,AFR01-01-01,18.646,31.457,845.48,,,,,,,,
AFR,AFR01,AFR01-01-01,32.478,30.752,1005.549,,,,,,,,
AFR,AFR01,AFR01-01-01,31.27,40.457,809.975,,,,,,,,
AFR,AFR01,AFR01-01-01,37.005,38.728,523.535,,,,,,,,
AFR,AFR01,AFR01-01-01,27.946,33.114,472.987,,,,,,,,
AFR,AFR01,AFR01-01-01,36.023,44.763,519.925,,,,,,,,
AFR,AFR01,AFR01-01-01,25.692,34.382,395.359,,,,,,,,
AFR,AFR01,AFR01-01-01,15.376,21.523,646.897,,,,,,,,
AFR,AFR01,AFR01-01-01,33.928,33.114,745.587,,,,,,,,
AFR,AFR01,AFR01-01-01,35.227,46.899,751.002,,,,,,,,
AFR,AFR01,AFR01-01-01,31.457,21.941,444.704,,,,,,,,
AFR,AFR01,AFR01-01-01,25.858,33.5,1435.811,,,,,,,,
AFR,AFR01,AFR01-01-01,38.031,27.946,871.957,,,,,,,,
AFR,AFR01,AFR01-01-01,34.382,27.071,539.783,,,,,,,,
AFR,AFR01,AFR01-01-01,39.737,30.857,983.885,,,,,,,,
AFR,AFR01,AFR01-01-01,44.004,26.512,1100.026,,,,,,,,
AFR,AFR01,AFR01-01-01,39.912,25.017,751.604,,,,,,,,
AFR,AFR01,AFR01-01-01,33.307,20.686,803.958,,,,,,,,
AFR,AFR01,AFR01-01-01,15.062,32.284,652.915,,,,,,,,
AFR,AFR01,AFR01-01-01,31.029,18.176,462.757,,,,,,,,
AFR,AFR01,AFR01-01-01,27.547,36.854,749.197,,,,,,,,
AFR,AFR01,AFR01-01-01,21.456,36.788,834.648,,,,,,,,
AFR,AFR01,AFR01-01-01,18.11,23.593,642.083,,,,,,,,
AFR,AFR01,AFR01-01-01,17.859,34.666,710.684,,,,,,,,
AFR,AFR01,AFR01-01-01,27.017,33.465,414.616,,,,,,,,
AFR,AFR01,AFR01-01-01,21.456,21.102,546.402,,,,,,,,
AFR,AFR01,AFR01-01-01,29.201,35.994,476.598,,,,,,,,
AFR,AFR01,AFR01-01-01,25.041,20.124,524.137,,,,,,,,
AFR,AFR01,AFR01-01-01,21.4,24.235,500.668,,,,,,,,
AFR,AFR01,AFR01-01-01,12.723,25.256,485.624,,,,,,,,
AFR,AFR01,AFR01-01-02,31.304,37.749,830.435,,,,,,,,
AFR,AFR01,AFR01-01-02,31.098,43.02,512.102,,,,,,,,
AFR,AFR01,AFR01-01-02,34.195,38.948,751.002,,,,,,,,
AFR,AFR01,AFR01-01-02,31.098,30.438,566.862,,,,,,,,
AFR,AFR01,AFR01-01-02,36.554,33.114,470.58,,,,,,,,
AFR,AFR01,AFR01-01-02,41.217,14.809,220.246,,,,,,,,
AFR,AFR01,AFR01-01-02,42.859,35.904,592.738,,,,,,,,
AFR,AFR01,AFR01-01-02,41.489,38.325,426.651,,,,,,,,
AFR,AFR01,AFR01-01-02,21.941,46.59,397.767,,,,,,,,
AFR,AFR01,AFR01-01-02,30.066,42.52,1113.265,,,,,,,,
AFR,AFR01,AFR01-01-02,19.323,42.116,487.429,,,,,,,,
AFR,AFR01,AFR01-01-02,32.659,39.952,1086.787,,,,,,,,
AFR,AFR01,AFR01-01-02,33.881,34.999,603.57,,,,,,,,
AFR,AFR01,AFR01-01-02,23.879,29.437,1201.123,,,,,,,,
AFR,AFR01,AFR01-01-02,16.19,28.533,329.165,,,,,,,,
AFR,AFR01,AFR01-01-02,27.926,24.824,1088.593,,,,,,,,
AFR,AFR01,AFR01-01-02,31.098,26.912,689.622,,,,,,,,
AFR,AFR01,AFR01-01-02,16.678,16.549,922.505,,,,,,,,
AFR,AFR01,AFR01-01-02,20.943,31.661,882.187,,,,,,,,
AFR,AFR01,AFR01-01-02,20.4,27.946,758.825,,,,,,,,
AFR,AFR01,AFR01-01-02,38.948,36.685,1054.292,,,,,,,,
AFR,AFR01,AFR01-01-02,30.42,28.813,542.792,,,,,,,,
AFR,AFR01,AFR01-01-02,53.435,40.642,222.653,,,,,,,,
AFR,AFR01,AFR01-01-02,30.279,47.104,506.084,,,,,,,,
AFR,AFR01,AFR01-01-02,24.845,47.825,518.721,,,,,,,,
AFR,AFR01,AFR01-01-02,22.755,32.396,1138.539,,,,,,,,
AFR,AFR01,AFR01-01-02,15.549,32.08,380.315,,,,,,,,
AFR,AFR01,AFR01-01-02,40.391,34.892,1021.797,,,,,,,,
AFR,AFR01,AFR01-01-02,30.013,28.003,953.797,,,,,,,,
AFR,AFR01,AFR01-01-02,33.5,23.879,926.116,,,,,,,,
AFR,AFR01,AFR01-01-02,53.435,34.242,1344.944,,,,,,,,
AFR,AFR01,AFR01-01-02,49.171,25.94,763.038,,,,,,,,
AFR,AFR01,AFR01-01-02,29.995,28.003,491.642,,,,,,,,
AFR,AFR01,AFR01-01-02,41.385,37.464,525.942,,,,,,,,
AFR,AFR01,AFR01-01-02,21.745,29.291,1091.601,,,,,,,,
AFR,AFR01,AFR01-01-02,27.599,21.323,391.147,,,,,,,,
AFR,AFR01,AFR01-01-02,25.858,45.416,647.499,,,,,,,,
AFR,AFR01,AFR01-01-02,22.965,33.5,521.73,,,,,,,,
